id,term,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days,enrollment_count,response_count,question0_average_rating,question1_average_rating,question2_average_rating,question3_average_rating,question4_average_rating
92282,2009 Summer,2891,40650,WCAS,PSYCH,314-0,36,Special Topics in Psychology,Eric Gobel,18:00,20:30,MoWe,10,8,4.38,4.00,4.50,5.63,4.50
59936,2012 Summer,657,41267,SESP,SESP,383-0,48,Practicum in Human Development,Mary Ellen Shearer,08:00,21:00,MoTuWeTh,10,5,5.67,5.67,5.67,4.50,5.25
95007,2009 Spring,2891,37128,WCAS,PSYCH,314-0,20,Special Topics in Psychology,Susan Mineka,11:00,12:20,MoWe,12,6,4.40,4.20,5.40,4.80,4.20
59937,2012 Summer,657,41315,SESP,SESP,383-0,58,Practicum in Human Development,Barton Jay Hirsch,00:00,00:00,MoTuWeTh,12,5,5.20,5.20,4.20,4.20,5.00
95008,2009 Spring,2891,39458,WCAS,PSYCH,314-0,21,Special Topics in Psychology,Carol Donnelly,15:00,17:50,Fr,28,23,5.00,4.86,4.52,3.70,4.95
62293,2012 Spring,657,36641,SESP,SESP,383-0,20,Practicum in Human Development,Alissa Chung,08:00,17:50,MoTuWeTh,12,8,5.33,5.17,4.50,3.67,4.50
97927,2009 Winter,2891,30035,WCAS,PSYCH,314-0,21,Special Topics in Psychology,Mona Weissmark,12:30,13:50,TuTh,24,20,4.55,4.50,3.60,3.40,4.35
62294,2012 Spring,657,36778,SESP,SESP,383-0,21,Practicum in Human Development,Daniel Cohen,08:00,17:50,MoTuWeTh,9,8,4.71,4.29,4.43,3.71,4.50
62295,2012 Spring,657,36753,SESP,SESP,383-0,22,Practicum in Human Development,Cheryl Judice,08:00,17:50,MoTuWeTh,12,10,5.63,5.29,4.57,4.43,5.29
4121,2014 Spring,2893,30937,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,16:00,18:50,We,5,2,4.00,4.00,4.00,4.00,4.00
14680,2013 Spring,2893,31721,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,16:00,19:00,We,12,4,2.67,3.00,3.00,2.67,3.33
62296,2012 Spring,657,36832,SESP,SESP,383-0,23,Practicum in Human Development,Wan Shun Lam,08:00,17:50,MoTuWeTh,11,5,4.50,5.00,5.00,4.50,4.50
111647,2014 Fall,2810,12440,WCAS,POLI_SCI,361-0,20,Democratic Transitions,Edward Gibson,15:30,16:50,TuTh,62,49,5.28,5.00,5.00,4.86,5.09
63701,2012 Spring,2893,31356,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,,,,7,2,4.50,4.50,6.00,5.50,5.50
65938,2012 Winter,657,26444,SESP,SESP,383-0,21,Practicum in Human Development,Cheryl Judice,09:00,21:00,MoTuWeTh,11,9,5.14,5.14,5.43,4.86,5.00
75074,2011 Spring,2893,31421,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,,,,12,6,5.40,5.20,4.80,4.60,4.60
65939,2012 Winter,657,26545,SESP,SESP,383-0,22,Practicum in Human Development,Daniel Cohen,09:00,21:00,MoTuWeTh,10,8,5.20,5.20,4.80,4.20,5.20
4528,2013 Fall,2810,12597,WCAS,POLI_SCI,361-0,20,Democratic Transitions,Edward Gibson,16:00,17:20,TuTh,66,51,5.45,5.23,5.07,4.80,5.38
85022,2010 Spring,2893,32237,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,,,,15,9,4.78,4.56,4.56,4.56,4.75
69544,2011 Fall,657,16178,SESP,SESP,383-0,21,Practicum in Human Development,Daniel Cohen,08:00,21:00,MoTuWeTh,6,5,5.00,6.00,5.00,4.00,5.00
49864,2012 Fall,2810,12973,WCAS,POLI_SCI,361-0,20,Democratic Transitions,Edward Gibson,14:00,15:20,MoWe,66,51,5.13,4.82,4.87,4.43,4.85
95009,2009 Spring,2893,37130,WCAS,PSYCH,321-0,20,Neuroscience & Behavior Laboratory,Joel Rosenfeld,18:00,20:30,Mo,16,10,4.70,5.00,5.00,4.70,4.60
69545,2011 Fall,657,18150,SESP,SESP,383-0,23,Practicum in Human Development,Alissa Chung,08:00,21:00,MoTuWeTh,8,8,5.80,5.80,5.80,4.80,5.40
70871,2011 Fall,2810,16715,WCAS,POLI_SCI,361-0,20,Democratic Transitions,Edward Gibson,15:30,16:50,MoWe,182,142,5.08,4.84,4.77,4.49,4.85
4122,2014 Spring,16754,38449,WCAS,PSYCH,323-0,20,Deception: Processes and Detection,Joel Rosenfeld,12:30,13:50,TuTh,25,14,3.00,2.82,3.18,3.00,2.38
71678,2011 Summer,657,41309,SESP,SESP,383-0,28,Practicum in Human Development,Dan Lewis,08:00,21:00,MoTuWeTh,11,7,4.50,4.83,4.50,4.20,3.83
94967,2009 Spring,2810,41851,WCAS,POLI_SCI,361-0,20,Democratic Transitions,Edward Gibson,11:00,12:20,TuTh,142,102,5.49,5.28,5.13,4.72,5.30
63702,2012 Spring,16754,37859,WCAS,PSYCH,323-0,20,Deception: Processes and Detection,Joel Rosenfeld,12:30,13:50,TuTh,49,22,2.89,2.95,3.10,2.95,2.86
71679,2011 Summer,657,41310,SESP,SESP,383-0,38,Practicum in Human Development,Edward Taylor,08:00,21:00,MoTuWeTh,6,4,5.25,5.00,5.00,3.50,5.00
71680,2011 Summer,657,41311,SESP,SESP,383-0,48,Practicum in Human Development,Mary Ellen Shearer,08:00,21:00,MoTuWeTh,10,9,5.14,4.75,4.00,3.44,5.22
85023,2010 Spring,16754,57066,WCAS,PSYCH,323-0,20,Deception: Processes and Detection,Joel Rosenfeld,14:00,15:20,TuTh,45,23,3.19,3.27,3.78,3.78,2.64
71681,2011 Summer,657,41839,SESP,SESP,383-0,58,Practicum in Human Development,Daniel Cohen,00:00,00:00,MoTuWeTh,10,5,5.50,5.00,4.00,4.00,5.25
111696,2014 Fall,2894,11713,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,11:00,12:20,MoWe,102,78,4.06,4.08,3.98,4.24,3.55
71682,2011 Summer,657,41334,SESP,SESP,383-0,68,Practicum in Human Development,Molly Metzger,00:00,00:00,MoTuWeTh,7,3,6.00,4.67,5.33,5.00,5.67
9977,2014 Summer,2894,40294,WCAS,PSYCH,324-0,28,Perception,Robert Hurley,17:30,21:00,We,5,3,5.67,5.67,5.67,5.33,5.00
71683,2011 Summer,657,41840,SESP,SESP,383-0,78,Practicum in Human Development,Sarah Taylor,00:00,00:00,MoTuWeTh,5,5,5.25,4.75,4.25,4.00,4.75
4539,2013 Fall,2894,11788,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,13:00,14:20,TuTh,87,65,3.85,3.89,3.63,3.82,3.48
73855,2011 Spring,657,36501,SESP,SESP,383-0,20,Practicum in Human Development,Molly Metzger,08:00,17:50,MoTuWeTh,11,8,5.43,5.00,4.71,4.29,5.14
49911,2012 Fall,2894,11909,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,11:00,12:20,TuTh,116,97,4.59,4.47,4.35,4.30,4.47
70912,2011 Fall,2894,12042,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,14:00,15:20,TuTh,125,106,4.71,4.41,4.30,4.40,4.28
73856,2011 Spring,657,36647,SESP,SESP,383-0,21,Practicum in Human Development,Daniel Cohen,08:00,17:50,MoTuWeTh,13,12,4.75,3.88,3.70,3.30,4.20
81737,2010 Fall,2894,12181,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,10:30,11:50,MoWe,100,79,5.19,4.86,4.93,4.73,5.03
73857,2011 Spring,657,36616,SESP,SESP,383-0,22,Practicum in Human Development,Cheryl Judice,08:00,17:50,MoTuWeTh,10,7,5.60,5.60,5.20,4.83,5.33
82693,2010 Summer,2894,42899,WCAS,PSYCH,324-0,26,Perception,Timothy Sweeny,18:00,20:30,TuTh,22,10,4.40,3.70,4.10,4.40,4.30
73858,2011 Spring,657,37899,SESP,SESP,383-0,23,Practicum in Human Development,Clinton Nichols,08:00,17:50,MoTuWeTh,10,8,4.80,3.80,3.00,3.20,4.40
111791,2014 Fall,14511,12694,WCAS,RELIGION,369-0,20,Topics in American Religion,Sylvester Johnson,15:30,16:50,TuTh,8,5,5.80,5.60,5.60,5.80,5.40
91368,2009 Fall,2894,19796,WCAS,PSYCH,324-0,20,Perception,Satoru Suzuki,11:00,12:20,TuTh,117,86,4.98,4.73,4.64,4.75,4.70
77088,2011 Winter,657,26314,SESP,SESP,383-0,21,Practicum in Human Development,Cheryl Judice,09:00,21:00,MoTuWeTh,11,9,5.17,5.40,5.33,5.17,5.17
2214,2013 Fall,14511,13014,WCAS,RELIGION,369-0,20,Topics in American Religion,Robert Orsi,09:30,10:50,MoWe,9,7,6.00,6.00,6.00,5.60,5.83
77089,2011 Winter,657,26428,SESP,SESP,383-0,22,Practicum in Human Development,Daniel Cohen,09:00,21:00,MoTuWeTh,7,4,6.00,6.00,5.67,5.00,6.00
111697,2014 Fall,2895,17671,WCAS,PSYCH,326-0,20,Social and Personality Development,Daniel Mroczek,14:00,15:20,MoWe,24,16,4.38,4.15,3.50,3.00,3.92
13644,2013 Spring,14511,33416,WCAS,RELIGION,369-0,20,Topics in American Religion,Sarah Taylor,14:00,17:00,Tu,17,9,5.63,5.25,5.00,4.13,5.25
80433,2010 Fall,657,16057,SESP,SESP,383-0,20,Practicum in Human Development,Daniel Cohen,08:00,21:00,MoTuWeTh,5,3,6.00,5.50,5.00,5.00,5.50
88276,2010 Winter,2895,33907,WCAS,PSYCH,326-0,20,Social and Personality Development,Catherine Durbin,09:30,10:50,TuTh,31,20,5.10,4.85,4.80,4.75,5.10
46150,2013 Winter,14511,22707,WCAS,RELIGION,369-0,20,Topics in American Religion,Stephanie Wolfe,13:00,15:30,We,12,8,5.38,5.13,5.25,4.63,5.00
80434,2010 Fall,657,16207,SESP,SESP,383-0,21,Practicum in Human Development,Cheryl Judice,08:00,21:00,MoTuWeTh,5,5,5.80,6.00,5.80,5.20,5.40
92283,2009 Summer,2895,42762,WCAS,PSYCH,326-0,26,Social and Personality Development,Catherine Durbin,10:00,12:30,TuTh,5,5,5.80,5.60,6.00,5.20,6.00
50013,2012 Fall,14511,17081,WCAS,RELIGION,369-0,20,Topics in American Religion,Sylvester Johnson,11:00,12:20,TuTh,7,6,5.33,5.50,5.17,4.67,5.17
82496,2010 Summer,657,41357,SESP,SESP,383-0,38,Practicum in Human Development,Bruce Nelson,08:00,21:00,MoTuWeTh,11,8,5.67,5.83,5.67,5.33,5.33
4540,2013 Fall,12307,16769,WCAS,PSYCH,332-0,20,Native Americans and Environmental Decision Making,Douglas Medin,08:00,09:20,TuTh,13,10,5.20,5.00,4.30,3.40,5.20
63816,2012 Spring,14511,33367,WCAS,RELIGION,369-0,20,Topics in American Religion,Sarah Taylor,14:00,17:00,Th,17,10,4.80,4.80,4.22,4.44,5.22
82497,2010 Summer,657,41359,SESP,SESP,383-0,48,Practicum in Human Development,Mary Ellen Shearer,08:00,21:00,MoTuWeTh,18,9,4.38,3.75,3.13,2.50,3.25
70913,2011 Fall,12307,16895,WCAS,PSYCH,332-0,20,Native Americans and Environmental Decision Making,Douglas Medin,14:00,16:50,Mo,22,21,4.11,4.11,4.11,3.58,3.95
67389,2012 Winter,14511,27670,WCAS,RELIGION,369-0,20,Topics in American Religion,Sylvester Johnson,12:30,13:50,TuTh,3,2,6.00,6.00,6.00,6.00,6.00
82498,2010 Summer,657,41463,SESP,SESP,383-0,68,Practicum in Human Development,Barton Jay Hirsch,,,,6,4,5.50,4.00,3.33,2.00,3.50
75172,2011 Spring,14511,36916,WCAS,RELIGION,369-0,20,Topics in American Religion,Sarah Taylor,14:00,17:00,Th,21,13,4.58,4.58,4.25,4.00,4.77
4541,2013 Fall,2897,16770,WCAS,PSYCH,333-0,20,Psychology of Thinking,Lance Jeffrey Rips,14:00,16:50,Tu,12,7,4.25,4.00,4.25,5.25,3.75
83825,2010 Spring,657,38861,SESP,SESP,383-0,20,Practicum in Human Development,Bruce Nelson,08:00,17:50,MoTuWeTh,5,5,4.60,4.60,4.60,3.80,4.80
88375,2010 Winter,14511,34380,WCAS,RELIGION,369-0,20,Topics in American Religion,Sarah Taylor,14:00,16:50,Tu,18,12,4.83,5.00,4.83,4.67,5.17
67301,2012 Winter,2897,27211,WCAS,PSYCH,333-0,20,Psychology of Thinking,Lance Jeffrey Rips,12:30,15:30,Th,9,3,4.67,4.00,5.00,5.33,5.00
83826,2010 Spring,657,39179,SESP,SESP,383-0,21,Practicum in Human Development,Peter Finn,08:00,17:50,MoTuWeTh,10,9,5.43,5.14,4.14,3.71,4.86
81738,2010 Fall,2897,12977,WCAS,PSYCH,333-0,20,Psychology of Thinking,Lance Jeffrey Rips,14:00,15:20,TuTh,13,10,3.75,4.00,4.00,3.90,3.70
63814,2012 Spring,2269,37730,WCAS,RELIGION,353-0,20,Trends in Islamic Thought,Scott Reese,15:00,18:00,Tu,6,2,5.00,5.00,5.00,5.00,4.50
83827,2010 Spring,657,39109,SESP,SESP,383-0,22,Practicum in Human Development,Cheryl Judice,08:00,17:50,MoTuWeTh,8,7,5.60,5.40,5.60,5.20,5.40
88277,2010 Winter,2897,33908,WCAS,PSYCH,333-0,20,Psychology of Thinking,Lance Jeffrey Rips,14:00,15:20,TuTh,14,9,4.11,4.22,3.89,5.00,3.67
78419,2011 Winter,2269,23215,WCAS,RELIGION,353-0,20,Trends in Islamic Thought,Ruediger Seesemann,09:30,10:50,TuTh,12,10,5.20,5.30,5.20,4.70,5.10
83828,2010 Spring,657,39231,SESP,SESP,383-0,25,Practicum in Human Development,Clinton Nichols,,,,8,4,4.50,3.00,3.00,3.00,4.00
91369,2009 Fall,2897,23078,WCAS,PSYCH,333-0,20,Psychology of Thinking,Lance Jeffrey Rips,14:00,16:50,Tu,19,15,3.46,3.21,3.43,4.71,3.00
81838,2010 Fall,2269,16616,WCAS,RELIGION,353-0,20,Trends in Islamic Thought,Ruediger Seesemann,09:30,10:50,TuTh,18,13,4.46,4.23,4.62,4.08,4.08
87044,2010 Winter,657,23078,SESP,SESP,383-0,20,Practicum in Human Development,Bruce Nelson,08:00,21:00,MoTuWeTh,5,4,5.25,5.25,5.00,4.50,5.33
78319,2011 Winter,2898,26648,WCAS,PSYCH,334-0,20,Language and Thought,Dedre Gentner,14:00,16:50,Fr,26,17,4.13,4.00,4.40,4.87,4.40
85134,2010 Spring,2269,57209,WCAS,RELIGION,353-0,20,Trends in Islamic Thought,Zachary Wright,12:30,13:50,TuTh,13,6,4.80,4.80,5.20,4.60,4.80
87046,2010 Winter,657,34916,SESP,SESP,383-0,22,Practicum in Human Development,Regina Logan,09:00,12:00,Fr,16,6,4.67,4.33,4.67,3.67,4.17
5900,2009 Winter,2898,32584,WCAS,PSYCH,334-0,20,Language and Thought,Dedre Gentner,15:00,17:50,Fr,20,16,4.33,3.71,4.40,4.47,4.20
5463,2010 Winter,2269,33390,WCAS,RELIGION,353-0,20,Trends in Islamic Thought,Ruediger Seesemann,15:30,16:50,TuTh,17,9,5.22,5.33,5.22,5.25,5.22
90235,2009 Fall,657,13038,SESP,SESP,383-0,20,Practicum in Human Development,Bruce Nelson,08:00,21:00,MoTuWeTh,9,8,5.38,5.63,4.88,4.13,4.88
4251,2014 Winter,2899,33908,WCAS,PSYCH,335-0,20,Decision Making,Harry David Smith,12:30,13:50,TuTh,29,8,4.88,4.50,4.38,4.00,4.63
2288,2014 Winter,16246,34536,WCAS,RELIGION,354-0,20,Sufism and Philosophy in Islam,Brannon Ingram,11:00,12:20,TuTh,10,6,5.17,5.00,4.83,4.67,4.50
92098,2009 Summer,657,41236,SESP,SESP,383-0,28,Practicum in Human Development,Dan Lewis,08:00,21:00,MoTuWeTh,15,10,4.70,4.60,4.90,5.70,4.30
110299,2014 Fall,639,15721,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,MoWe,18,13,4.45,4.18,4.55,4.18,4.27
14681,2013 Spring,2899,37346,WCAS,PSYCH,335-0,20,Decision Making,Harry David Smith,12:30,13:50,TuTh,26,8,5.43,4.75,4.38,3.75,4.75
92099,2009 Summer,657,41238,SESP,SESP,383-0,38,Practicum in Human Development,Bruce Nelson,08:00,21:00,MoTuWeTh,9,8,4.75,4.88,4.00,4.13,4.50
55983,2014 Winter,639,35177,SESP,SOC_POL,307-0,20,Educational Policy,Pamela Schuetz,11:00,12:20,TuTh,30,20,4.40,4.45,4.11,3.58,4.58
70914,2011 Fall,2899,13214,WCAS,PSYCH,335-0,20,Decision Making,Harry David Smith,12:30,13:50,TuTh,28,17,5.64,5.20,5.07,4.25,5.13
92100,2009 Summer,657,41240,SESP,SESP,383-0,48,Practicum in Human Development,Mary Ellen Shearer,08:00,21:00,MoTuWeTh,19,14,4.71,4.86,4.36,3.79,4.86
81739,2010 Fall,2899,17107,WCAS,PSYCH,335-0,20,Decision Making,Harry David Smith,12:30,13:50,TuTh,25,18,5.44,5.38,5.24,4.50,5.22
1203,2013 Fall,639,14632,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,MoWe,28,14,3.75,3.83,3.92,3.54,3.15
92101,2009 Summer,657,41318,SESP,SESP,383-0,58,Practicum in Human Development,Nancy Remley,08:00,21:00,MoTuWeTh,13,11,5.70,5.80,5.80,5.40,5.70
85024,2010 Spring,2899,57067,WCAS,PSYCH,335-0,20,Decision Making,Harry David Smith,12:30,13:50,TuTh,24,14,4.93,4.71,4.71,4.50,4.71
48449,2012 Fall,639,16214,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,MoWe,37,22,3.78,3.67,3.50,3.40,3.26
92102,2009 Summer,657,42915,SESP,SESP,383-0,68,Practicum in Human Development,Barton Jay Hirsch,,,,15,10,5.56,5.33,4.44,3.11,4.44
69600,2011 Fall,639,16023,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,TuTh,29,15,4.67,4.73,4.93,4.27,4.40
78320,2011 Winter,2900,22357,WCAS,PSYCH,337-0,20,Human Sexuality,John Michael Bailey,14:00,15:20,MoWe,565,417,5.14,5.28,5.08,4.28,5.33
93936,2009 Spring,657,33728,SESP,SESP,383-0,20,Practicum in Human Development,Bruce Nelson,08:00,17:50,MoTuWeTh,8,6,5.20,4.60,4.80,4.80,5.00
80473,2010 Fall,639,16050,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,TuTh,29,17,5.21,4.87,5.00,4.53,5.00
82694,2010 Summer,2900,40701,WCAS,PSYCH,337-0,25,Human Sexuality,John Michael Bailey,18:00,21:00,TuTh,14,2,3.00,2.50,2.50,2.50,2.50
90289,2009 Fall,639,13024,SESP,SOC_POL,307-0,20,Educational Policy,James Edward Rosenbaum,15:30,16:50,TuTh,34,16,4.06,3.81,4.19,3.63,3.69
88278,2010 Winter,2900,29544,WCAS,PSYCH,337-0,20,Human Sexuality,John Michael Bailey,14:00,15:20,MoWe,622,461,5.05,5.14,4.88,3.95,5.18
110300,2014 Fall,640,15808,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,26,23,5.71,5.67,5.81,5.48,5.77
92284,2009 Summer,2900,42760,WCAS,PSYCH,337-0,26,Human Sexuality,David Sylva,13:00,15:30,MoWe,11,9,3.67,4.56,4.44,3.78,3.89
2846,2013 Fall,640,14724,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,25,20,5.05,5.21,5.42,5.21,5.16
97928,2009 Winter,2900,30867,WCAS,PSYCH,337-0,20,Human Sexuality,John Michael Bailey,14:00,15:20,MoWe,587,473,5.11,5.19,4.94,4.04,5.20
48450,2012 Fall,640,16307,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,23,21,5.50,5.22,5.39,5.45,5.50
111698,2014 Fall,2901,12467,WCAS,PSYCH,339-0,20,Psychology of Gender,Alice Eagly,11:00,12:20,MoWe,41,25,4.47,4.75,4.80,4.00,4.50
96807,2009 Winter,657,23755,SESP,SESP,383-0,20,Practicum in Human Development,Bruce Nelson,08:00,21:00,MoTuWeTh,15,13,5.17,5.17,4.75,4.58,5.45
69601,2011 Fall,640,16117,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,26,17,6.00,5.85,5.86,5.71,5.93
54226,2014 Spring,2901,32515,WCAS,PSYCH,339-0,20,Psychology of Gender,Renee Engeln,15:30,16:50,MoWe,45,26,5.78,5.54,5.48,4.76,5.60
96808,2009 Winter,657,23929,SESP,SESP,383-0,21,Practicum in Human Development,Nancy Remley,08:00,21:00,MoTuWeTh,5,5,6.00,5.75,5.75,5.50,5.75
80474,2010 Fall,640,16146,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,20,17,5.82,5.65,5.82,5.88,5.71
4123,2013 Fall,2901,12651,WCAS,PSYCH,339-0,20,Psychology of Gender,Alice Eagly,14:00,15:20,MoWe,39,25,4.73,4.41,4.18,4.27,4.23
90290,2009 Fall,640,13218,SESP,SOC_POL,310-0,20,Legal Aspects of Education,Cynthia Conlon,11:00,12:20,TuTh,25,14,5.93,5.64,5.79,5.86,5.79
4740,2014 Summer,21101,42028,SESP,SESP,384-0,26,"Practicum in Human Development - Washington, D.C.",Mary Ellen Shearer,09:00,11:50,Fr,12,4,5.67,5.67,5.00,4.25,5.75
14682,2013 Spring,2901,33571,WCAS,PSYCH,339-0,20,Psychology of Gender,Renee Engeln,15:30,16:50,MoWe,38,24,5.67,5.38,5.27,4.82,5.45
10592,2013 Summer,660,40392,SESP,SESP,385-0,28,Practicum Analysis Seminar,Dan Lewis,09:00,11:50,Fr,9,1,6.00,6.00,4.00,5.00,6.00
49912,2012 Fall,2901,13116,WCAS,PSYCH,339-0,20,Psychology of Gender,Alice Eagly,11:00,12:20,TuTh,34,24,4.52,4.70,5.10,4.76,4.62
10593,2013 Summer,660,40393,SESP,SESP,385-0,38,Practicum Analysis Seminar,Cheryl Judice,09:00,11:50,Fr,12,5,5.25,4.75,4.50,4.50,4.50
111790,2014 Fall,2261,13027,WCAS,RELIGION,359-0,20,Topics in Islam,Alessandro Ferrari,09:00,11:50,We,14,8,5.57,5.43,5.00,4.63,5.38
63703,2012 Spring,2901,33695,WCAS,PSYCH,339-0,20,Psychology of Gender,Alice Eagly,14:00,15:20,TuTh,35,20,4.63,4.32,4.79,4.28,4.50
10594,2013 Summer,660,40394,SESP,SESP,385-0,48,Practicum Analysis Seminar,Mary Ellen Shearer,09:00,11:50,Fr,5,1,6.00,6.00,6.00,6.00,6.00
3030,2013 Fall,2261,16846,WCAS,RELIGION,359-0,20,Topics in Islam,Brannon Ingram,14:00,15:20,MoWe,12,7,5.20,5.20,5.60,5.20,5.60
70915,2011 Fall,2901,16897,WCAS,PSYCH,339-0,20,Psychology of Gender,Renee Engeln,14:00,15:20,MoWe,45,35,5.56,5.38,5.20,4.74,5.60
10595,2013 Summer,660,40428,SESP,SESP,385-0,58,Practicum Analysis Seminar,Barton Jay Hirsch,09:00,11:50,Fr,7,2,5.00,4.50,4.50,3.50,4.50
10700,2013 Summer,2261,40203,WCAS,RELIGION,359-SA,26,Topics in Islam,Rita Koryan,,,,14,1,4.00,4.00,4.00,5.00,5.00
75075,2011 Spring,2901,37392,WCAS,PSYCH,339-0,20,Psychology of Gender,Renee Engeln,16:00,17:20,MoWe,41,19,5.80,5.71,5.50,4.93,5.73
13076,2013 Spring,660,36612,SESP,SESP,385-0,20,Practicum Analysis Seminar,Alissa Chung,09:00,11:50,Fr,9,6,5.80,5.40,4.80,4.20,5.60
46149,2013 Winter,2261,21644,WCAS,RELIGION,359-0,20,Topics in Islam,Alexander Thurston,09:30,10:50,TuTh,13,9,5.63,5.25,5.38,5.22,5.78
91370,2009 Fall,2901,20782,WCAS,PSYCH,339-0,20,Psychology of Gender,Renee Engeln,14:00,15:20,TuTh,44,35,5.80,5.63,5.63,5.20,5.56
13077,2013 Spring,660,38295,SESP,SESP,385-0,21,Practicum Analysis Seminar,Barton Jay Hirsch,09:00,11:50,Fr,10,10,4.10,3.90,3.30,3.00,3.40
60152,2012 Summer,2261,40289,WCAS,RELIGION,359-SA,26,Topics in Islam,Rita Koryan,,,,8,4,4.00,5.00,6.00,5.00,4.00
4542,2013 Fall,11088,16771,WCAS,PSYCH,340-0,20,Psychology and Law,Sara Broaders,11:00,12:20,TuTh,23,17,5.71,5.65,5.65,5.12,5.47
1976,2014 Spring,20040,36915,SESP,SOC_POL,311-0,20,Social Policy and the United States Health Care System,Megan McHugh,11:00,12:20,TuTh,30,17,5.14,5.14,5.00,3.93,4.86
13078,2013 Spring,660,38296,SESP,SESP,385-0,22,Practicum Analysis Seminar,Mindy Douthit,09:00,11:50,Fr,9,6,4.83,4.50,4.17,3.83,4.33
63815,2012 Spring,2261,33862,WCAS,RELIGION,359-0,20,Topics in Islam,Muhammad Umar,12:30,13:50,MoWe,15,9,5.00,4.57,5.14,4.14,4.29
14683,2013 Spring,11088,34301,WCAS,PSYCH,340-0,20,Psychology and Law,Sara Broaders,14:00,16:50,Tu,21,10,5.50,5.50,5.60,5.33,5.56
13137,2013 Spring,20040,36732,SESP,SOC_POL,311-0,20,Social Policy and the United States Health Care System,Megan McHugh,11:00,12:20,TuTh,28,11,5.55,5.64,5.36,5.18,5.10
13079,2013 Spring,660,38297,SESP,SESP,385-0,23,Practicum Analysis Seminar,Cheryl Judice,09:00,11:50,Fr,10,8,5.20,4.40,3.40,3.33,4.50
67388,2012 Winter,2261,22293,WCAS,RELIGION,359-0,20,Topics in Islam,Evren Savci,12:30,13:50,MoWe,16,12,4.55,4.45,4.33,5.17,4.25
63704,2012 Spring,11088,37860,WCAS,PSYCH,340-0,20,Psychology and Law,Sara Broaders,11:00,12:20,TuTh,26,26,5.28,5.24,5.44,4.80,5.56
62340,2012 Spring,20040,38363,SESP,SOC_POL,311-0,20,Social Policy and the United States Health Care System,Romana Hasnain-Wynia,11:00,12:20,TuTh,29,17,4.73,4.36,4.87,3.94,4.63
13080,2013 Spring,660,38298,SESP,SESP,385-0,24,Practicum Analysis Seminar,Jennifer Hirsch,09:00,11:50,Fr,10,8,4.00,3.63,3.25,3.50,3.63
85025,2010 Spring,11088,35847,WCAS,PSYCH,340-0,20,Psychology and Law,Sara Broaders,11:00,12:20,MoWe,25,25,5.54,5.60,5.44,5.16,5.33
75171,2011 Spring,2261,37911,WCAS,RELIGION,359-0,20,Topics in Islam,Muhammad Umar,14:00,16:50,Tu,10,8,4.86,4.86,4.86,4.71,5.00
44547,2013 Winter,660,33105,SESP,SESP,385-0,20,Practicum Analysis Seminar,Jennifer Hirsch,09:00,11:50,Fr,7,4,5.00,5.00,3.67,4.00,4.25
53131,2014 Spring,20960,38335,SESP,SOC_POL,312-0,20,Social Policymaking and Implementation,Fay Lomax Cook,09:30,10:50,MoWe,15,8,2.86,3.17,3.17,3.67,3.67
95010,2009 Spring,11088,42012,WCAS,PSYCH,340-0,20,Psychology and Law,Sara Broaders,11:00,12:20,TuTh,24,24,5.42,5.58,5.38,5.13,5.29
78420,2011 Winter,2261,22447,WCAS,RELIGION,359-0,20,Topics in Islam,Ruediger Seesemann,15:30,16:50,TuTh,11,7,5.29,5.00,5.00,3.86,5.14
1204,2014 Winter,20960,35170,SESP,SOC_POL,312-0,20,Social Policymaking and Implementation,Cynthia Coburn,11:00,12:20,MoWe,28,16,4.67,4.43,4.73,4.60,4.60
